,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
28401,0,NA,16,0,1.025,0,-10.09174,11,11,0,1,47,195,0
28402,0,NA,1,0,0,0,0,120,120,0,0,166,2885,0
28403,0,NA,1,0,0,0,0,159,159,0,0,168,4871,0
28404,0,NA,1,0,0,0,0,35,35,0,0,172,3748,0
28405,0,NA,1,0,0,0,0,49,49,0,0,169,2055,0
28406,0,NA,7,0,11.64583,0,-75.92516,85,85,0,1,37,410,0
28407,0,NA,1,0,0,0,0,13,13,0,0,42,87,0
28408,0,NA,1,0,0,0,0,1,1,0,0,3,28,0
28409,0,NA,1,0,0,0,0,15,15,0,0,28,393,0
28410,0,NA,2,0,36.625,0,-100.9891,119,119,0,1,28,3134,0
28411,0,NA,1,0,0,0,0,11,11,0,0,24,41,0
28412,0,NA,1,0,0,0,0,96,96,0,0,170,346,0
28413,0,NA,1,0,0,0,0,2,2,0,0,165,4438,0
28414,0,NA,1,0,0,0,0,101,101,0,0,172,680,0
28415,0,NA,1,0,0,0,0,43,43,0,0,82,199,0
28416,0,NA,2,0,0.0416667,0,-4.022304,4,4,0,1,186,1460,0
28417,0,NA,1,0,0,0,0,138,138,0,0,163,659,0
28418,0,NA,1,0,0,0,0,128,128,0,0,167,792,0
28419,0,NA,1,0,0,0,0,18,18,0,0,6,52,0
28420,0,NA,1,0,0,0,0,177,177,0,0,53,247,0
28421,0,NA,1,0,0,0,0,41,41,0,0,19,134,0
28422,0,NA,4,0,25.5,0,-50.16406,69,69,0,1,12,119,0
28423,0,NA,1,0,0,0,0,73,73,0,0,54,24,0
28424,0,NA,3,0,10.5,0,-48.30984,55,55,0,1,117,343,0
28425,0,NA,1,0,0,0,0,2,2,0,0,8,74,0
28426,0,NA,1,0,0,0,0,147,147,0,0,121,392,0
28427,0,NA,1,0,0,0,0,113,113,0,0,69,332,0
28428,0,NA,1,0,0,0,0,17,17,0,0,13,42,0
28429,1,1,4,0,7.333333,0,-140.8777,146,146,0,1,158,6267,0
28430,0,NA,1,0,0,0,0,174,174,0,0,177,1706,0
28431,0,NA,1,0,0,0,0,20,20,0,0,80,312,0
28432,0,NA,1,0,0,0,0,159,159,0,0,164,619,0
28433,0,NA,2,0,0.125,0,-125.8657,125,125,0,1,115,351,0
28434,0,NA,1,0,0,0,0,80,80,0,0,45,303,0
28435,0,NA,1,0,0,0,0,9,9,0,0,73,386,0
28436,0,NA,1,0,0,0,0,23,23,0,0,114,623,0
28437,0,NA,1,0,0,0,0,144,144,0,0,149,377,0
28438,0,NA,1,0,0,0,0,58,58,0,0,46,296,0
28439,0,NA,2,0,0.0416667,0,-63.11839,63,63,0,1,142,298,0
28440,0,NA,2,0,0.0416667,0,-35.93289,35,35,0,1,171,3431,0
28441,0,NA,1,0,0,0,0,8,8,0,0,55,161,0
28442,0,NA,1,0,0,0,0,29,29,0,0,4,21,0
28443,0,NA,2,0,66.95834,0,-10.51055,43,43,0,1,78,257,0
28444,0,NA,1,0,0,0,0,70,70,0,0,77,588,0
28445,0,NA,2,0,10.125,0,1.8906,3,3,0,1,22,138,0
28446,0,NA,1,0,0,0,0,20,20,0,0,85,540,0
28447,0,NA,1,0,0,0,0,153,153,0,0,179,603,0
28448,0,NA,1,0,0,0,0,0,0,0,0,2,5,0
28449,0,NA,1,0,0,0,0,138,138,0,0,74,179,0
28450,0,NA,1,0,0,0,0,51,51,0,0,48,172,0
28451,0,NA,1,0,0,0,0,26,26,0,0,172,676,0
28452,0,NA,1,0,0,0,0,1,1,0,0,34,145,0
28453,0,NA,1,0,0,0,0,170,170,0,0,186,911,0
28454,0,NA,4,0,15.52778,0,-58.74378,70,70,0,1,121,315,0
28455,0,NA,1,0,0,0,0,23,23,0,0,60,117,0
28456,0,NA,1,0,0,0,0,44,44,0,0,18,94,0
28457,1,1,1,0,0,0,0,22,22,0,0,114,245,0
28458,0,NA,1,0,0,0,0,72,72,0,0,53,132,0
28459,0,NA,1,0,0,0,0,87,87,0,0,4,14,0
28460,0,NA,1,0,0,0,0,73,73,0,0,66,185,0
28461,0,NA,1,0,0,0,0,74,74,0,0,46,215,0
28462,0,NA,1,0,0,0,0,105,105,0,0,164,1520,0
28463,0,NA,1,0,0,0,0,56,56,0,0,93,135,0
28464,0,NA,1,0,0,0,0,52,52,0,0,170,416,0
28465,0,NA,1,0,0,0,0,2,2,0,0,6,15,0
28466,0,NA,1,0,0,0,0,142,142,0,0,170,510,0
28467,0,NA,1,0,0,0,0,115,115,0,0,120,1062,0
28468,0,NA,2,0,7,0,-127.5244,131,131,0,1,41,233,0
28469,0,NA,2,0,31.66667,0,2.563912,13,13,0,1,27,83,0
28470,0,NA,1,0,0,0,0,19,19,0,0,16,32,0
28471,0,NA,1,0,0,0,0,16,16,0,0,83,157,0
28472,0,NA,1,0,0,0,0,167,167,0,0,42,140,0
28473,0,NA,2,0,3.875,0,-140.6519,142,142,0,1,12,3931,0
28474,0,NA,1,0,0,0,0,4,4,0,0,67,129,0
28475,0,NA,3,0,0.3958333,0,-54.94794,55,55,0,1,139,645,0
28476,0,NA,2,0,0.0416667,0,-148.2242,148,148,0,1,168,2554,0
28477,0,NA,1,0,0,0,0,165,165,0,0,56,278,0
28478,0,NA,1,0,0,0,0,4,4,0,0,18,63,0
28479,0,NA,1,0,0,0,0,153,153,0,0,169,723,0
28480,0,NA,1,0,0,0,0,1,1,0,0,5,45,0
28481,0,NA,1,0,0,0,0,47,47,0,0,134,774,0
28482,0,NA,1,0,0,0,0,4,4,0,0,3,30,1
28483,0,NA,1,0,0,0,0,98,98,0,0,150,1340,0
28484,0,NA,2,0,106.125,0,24.04227,29,29,0,1,48,322,0
28485,0,NA,1,0,0,0,0,177,177,0,0,-1,70,0
28486,0,NA,1,0,0,0,0,4,4,0,0,15,123,0
28487,0,NA,4,0,49.04167,0,26.74258,10,10,0,1,64,246,0
28488,0,NA,1,0,0,0,0,14,14,0,0,62,279,0
28489,0,NA,1,0,0,0,0,0,0,0,0,20,57,0
28490,0,NA,3,0,34.85417,0,7.94602,15,15,0,1,45,92,0
28491,0,NA,2,0,1.833333,0,-170.2358,171,171,0,1,39,186,0
28492,0,NA,1,0,0,0,0,37,37,0,0,100,283,0
28493,0,NA,1,0,0,0,0,17,17,0,0,26,56,0
28494,0,NA,1,0,0,0,0,182,182,0,0,148,2328,0
28495,0,NA,1,0,0,0,0,20,20,0,0,7,20,0
28496,0,NA,1,0,0,0,0,66,66,0,0,175,391,0
28497,0,NA,2,0,0.0416667,0,-17.88646,17,17,0,1,15,38,0
28498,0,NA,1,0,0,0,0,0,0,0,0,12,79,0
28499,0,NA,1,0,0,0,0,27,27,0,0,13,93,0
28500,0,NA,1,0,0,0,0,136,136,0,0,169,623,0
28501,0,NA,1,0,0,0,0,5,5,0,0,22,126,0
28502,0,NA,1,0,0,0,0,68,68,0,0,174,1286,0
28503,0,NA,5,0,43.5,0,33.72413,1,1,0,1,60,227,0
28504,0,NA,1,0,0,0,0,14,14,0,0,170,370,0
28505,0,NA,1,0,0,0,0,158,158,0,0,133,470,0
28506,0,NA,1,0,0,0,0,3,3,0,0,32,48,0
28507,0,NA,1,0,0,0,0,74,74,0,0,96,186,0
28508,0,NA,1,0,0,0,0,69,69,0,0,4,57,0
28509,1,1,1,0,0,0,0,97,97,0,0,1,6,0
28510,0,NA,1,0,0,0,0,157,157,0,0,71,160,0
28511,0,NA,1,0,0,0,0,77,77,0,0,55,292,0
28512,0,NA,1,0,0,0,0,138,138,0,0,25,87,0
28513,0,NA,1,0,0,0,0,177,177,0,0,137,188,0
28514,0,NA,1,0,0,0,0,2,2,0,0,5,80,0
28515,0,NA,1,0,0,0,0,150,150,0,0,72,323,0
28516,0,NA,4,0,11.04167,0,-15.33661,23,23,0,1,103,645,0
28517,0,NA,1,0,0,0,0,5,5,0,0,12,105,0
28518,0,NA,1,0,0,0,0,55,55,0,0,18,122,0
28519,0,NA,1,0,0,0,0,184,184,0,0,93,191,0
28520,0,NA,1,0,0,0,0,164,164,0,0,10,43,0
28521,0,NA,1,0,0,0,0,1,1,0,0,153,496,0
28522,0,NA,1,0,0,0,0,20,20,0,0,92,157,0
28523,0,NA,2,0,50,0,-27.05357,52,52,0,1,84,269,0
28524,0,NA,1,0,0,0,0,144,144,0,0,172,1009,0
28525,0,NA,1,0,0,0,0,143,143,0,0,175,1371,0
28526,0,NA,2,0,92.5,0,-30.70198,76,76,0,1,174,633,0
28527,0,NA,1,0,0,0,0,61,61,0,0,160,409,0
28528,0,NA,14,0,9.455129,0,-25.03445,33,33,0,1,142,859,0
28529,0,NA,1,0,0,0,0,94,94,0,0,121,409,0
28530,0,NA,1,0,0,0,0,6,6,0,0,57,288,0
28531,0,NA,1,0,0,0,0,183,183,0,0,172,5579,0
28532,0,NA,1,0,0,0,0,58,58,0,0,166,677,0
28533,0,NA,1,0,0,0,0,6,6,0,0,112,222,0
28534,0,NA,1,0,0,0,0,10,10,0,0,173,849,0
28535,0,NA,1,0,0,0,0,50,50,0,0,149,1241,0
28536,0,NA,1,0,0,0,0,44,44,0,0,153,2436,0
28537,1,5,12,30.0625,10.34848,-16.99844,-45.64566,55,55,1,1,119,359,0
28538,0,NA,1,0,0,0,0,81,81,0,0,172,1064,0
28539,0,NA,1,0,0,0,0,174,174,0,0,156,2182,0
28540,0,NA,2,0,4,0,-40.13734,42,42,0,1,61,590,0
28541,0,NA,5,0,38.90625,0,29.64779,1,1,0,1,6,48,0
28542,0,NA,1,0,0,0,0,47,47,0,0,66,462,0
28543,0,NA,1,0,0,0,0,9,9,0,0,163,1076,0
28544,0,NA,3,0,15.4375,0,-22.73309,33,33,0,1,25,119,0
28545,0,NA,2,0,3.583333,0,-87.12307,88,88,0,1,45,237,0
28546,0,NA,1,0,0,0,0,23,23,0,0,78,328,0
28547,0,NA,1,0,0,0,0,26,26,0,0,1,10,0
28548,0,NA,3,0,4.645833,0,-58.63829,61,61,0,1,73,418,0
28549,0,NA,1,0,0,0,0,44,44,0,0,180,1619,0
28550,0,NA,1,0,0,0,0,139,139,0,0,59,170,0
28551,0,NA,1,0,0,0,0,135,135,0,0,146,459,0
28552,0,NA,1,0,0,0,0,169,169,0,0,140,245,0
28553,0,NA,1,0,0,0,0,66,66,0,0,164,740,0
28554,0,NA,2,0,112.8333,0,-6.268404,62,62,0,1,174,660,0
28555,0,NA,2,0,0.0416667,0,-55.12392,55,55,0,1,14,234,0
28556,0,NA,3,0,62.58333,0,-1.336665,43,43,0,1,175,3993,0
28557,0,NA,1,0,0,0,0,45,45,0,0,17,38,0
28558,0,NA,1,0,0,0,0,30,30,0,0,179,1394,0
28559,0,NA,1,0,0,0,0,179,179,0,0,156,851,0
28560,0,NA,1,0,0,0,0,28,28,0,0,44,110,0
28561,0,NA,1,0,0,0,0,24,24,0,0,37,525,0
28562,0,NA,3,0,24.04167,0,-37.76828,53,53,0,1,67,358,0
28563,0,NA,1,0,0,0,0,83,83,0,0,168,795,0
28564,0,NA,1,0,0,0,0,70,70,0,0,27,87,0
28565,0,NA,1,0,0,0,0,1,1,0,0,16,2095,0
28566,0,NA,1,0,0,0,0,19,19,0,0,162,423,0
28567,0,NA,1,0,0,0,0,58,58,0,0,66,141,0
28568,0,NA,1,0,0,0,0,92,92,0,0,146,800,0
28569,0,NA,1,0,0,0,0,76,76,0,0,171,473,0
28570,0,NA,1,0,0,0,0,22,22,0,0,86,311,0
28571,0,NA,2,0,54.95833,0,13.80512,13,13,0,1,20,266,0
28572,0,NA,1,0,0,0,0,16,16,0,0,-1,345,0
28573,0,NA,1,0,0,0,0,105,105,0,0,41,76,0
28574,0,NA,1,0,0,0,0,98,98,0,0,177,1838,0
28575,0,NA,1,0,0,0,0,44,44,0,0,114,237,0
28576,0,NA,1,0,0,0,0,91,91,0,0,43,70,0
28577,0,NA,1,0,0,0,0,92,92,0,0,102,325,0
28578,1,2,31,45.95833,5.959722,-64.08212,5.58119,0,0,1,1,0,1522,1
28579,0,NA,1,0,0,0,0,29,29,0,0,8,97,0
28580,0,NA,4,0,5.708333,0,0.1042958,4,4,0,1,17,61,0
28581,0,NA,2,0,7,0,-48.49454,51,51,0,1,95,169,0
28582,0,NA,1,0,0,0,0,126,126,0,0,3,2309,0
28583,0,NA,1,0,0,0,0,58,58,0,0,36,90,0
28584,0,NA,2,0,74.70834,0,3.000417,34,34,0,1,8,25,0
28585,0,NA,1,0,0,0,0,104,104,0,0,146,890,0
28586,1,1,7,0,9.645833,0,-34.77476,43,43,0,1,54,175,0
28587,0,NA,2,0,10.33333,0,-158.8876,164,164,0,1,59,175,0
28588,0,NA,1,0,0,0,0,48,48,0,0,28,34,0
28589,0,NA,1,0,0,0,0,46,46,0,0,31,145,0
28590,0,NA,1,0,0,0,0,176,176,0,0,179,648,0
28591,0,NA,1,0,0,0,0,49,49,0,0,173,637,0
28592,0,NA,1,0,0,0,0,164,164,0,0,35,107,0
28593,0,NA,1,0,0,0,0,111,111,0,0,165,458,0
28594,0,NA,2,0,70.25,0,-7.615996,42,42,0,1,120,376,0
28595,0,NA,1,0,0,0,0,15,15,0,0,43,67,0
28596,0,NA,1,0,0,0,0,120,120,0,0,112,287,0
28597,0,NA,1,0,0,0,0,76,76,0,0,92,826,0
28598,0,NA,2,0,18,0,1.087129,7,7,0,1,131,548,0
28599,0,NA,1,0,0,0,0,169,169,0,0,61,148,0
28600,1,1,17,0,4.859375,0,4.406388,0,0,0,1,193,950,0
28601,0,NA,2,0,2.833333,0,-8.632929,10,10,0,1,40,130,0
28602,0,NA,1,0,0,0,0,109,109,0,0,147,298,0
28603,0,NA,1,0,0,0,0,16,16,0,0,8,20,0
28604,0,NA,7,0,16.19444,0,-40.10962,53,53,0,1,166,5450,0
28605,0,NA,4,0,23.01389,0,3.462975,13,13,0,1,175,571,0
28606,0,NA,1,0,0,0,0,31,31,0,0,129,265,0
28607,0,NA,1,0,0,0,0,103,103,0,0,64,218,0
28608,0,NA,3,0,65.52084,0,-10.0341,53,53,0,1,156,2061,0
28609,0,NA,1,0,0,0,0,8,8,0,0,141,316,0
28610,0,NA,1,0,0,0,0,183,183,0,0,76,815,0
28611,0,NA,1,0,0,0,0,152,152,0,0,54,240,0
28612,0,NA,1,0,0,0,0,119,119,0,0,154,831,0
28613,0,NA,1,0,0,0,0,55,55,0,0,166,1086,0
28614,0,NA,2,0,22,0,-19.95016,30,30,0,1,68,188,0
28615,0,NA,1,0,0,0,0,55,55,0,0,93,318,0
28616,0,NA,1,0,0,0,0,154,154,0,0,0,510,0
28617,0,NA,2,0,0.0833333,0,-143.3993,143,143,0,1,52,283,0
28618,0,NA,1,0,0,0,0,119,119,0,0,187,1433,0
28619,0,NA,1,0,0,0,0,174,174,0,0,84,278,0
28620,0,NA,1,0,0,0,0,61,61,0,0,168,928,0
28621,0,NA,1,0,0,0,0,141,141,0,0,143,2902,0
28622,0,NA,1,0,0,0,0,116,116,0,0,173,3040,0
28623,0,NA,1,0,0,0,0,122,122,0,0,170,1796,0
28624,0,NA,1,0,0,0,0,73,73,0,0,45,93,0
28625,0,NA,4,0,2.791667,0,-92.13143,94,94,0,1,116,629,0
28626,0,NA,1,0,0,0,0,126,126,0,0,136,392,0
28627,0,NA,1,0,0,0,0,31,31,0,0,66,245,0
28628,0,NA,1,0,0,0,0,15,15,0,0,51,82,0
28629,0,NA,1,0,0,0,0,69,69,0,0,61,322,0
28630,0,NA,1,0,0,0,0,40,40,0,0,123,468,0
28631,0,NA,1,0,0,0,0,35,35,0,0,37,166,0
28632,0,NA,1,0,0,0,0,47,47,0,0,185,425,0
28633,0,NA,1,0,0,0,0,117,117,0,0,30,73,0
28634,0,NA,1,0,0,0,0,51,51,0,0,35,131,0
28635,0,NA,1,0,0,0,0,73,73,0,0,94,287,0
28636,0,NA,1,0,0,0,0,15,15,0,0,57,199,0
28637,1,1,7,0,20.63194,0,-17.32799,35,35,0,1,126,485,0
28638,0,NA,1,0,0,0,0,3,3,0,0,-1,16,0
28639,1,1,3,0,1.5,0,-69.78711,70,70,0,1,87,396,0
28640,0,NA,1,0,0,0,0,170,170,0,0,142,846,0
28641,0,NA,1,0,0,0,0,14,14,0,0,66,126,0
28642,0,NA,2,0,41.08333,0,20.15411,0,0,0,1,169,4187,0
28643,0,NA,2,0,37.58333,0,13.9007,4,4,0,1,8,147,0
28644,0,NA,1,0,0,0,0,112,112,0,0,42,143,0
28645,0,NA,1,0,0,0,0,134,134,0,0,161,608,0
28646,0,NA,1,0,0,0,0,63,63,0,0,9,97,0
28647,0,NA,1,0,0,0,0,49,49,0,0,38,51,0
28648,0,NA,2,0,17.08333,0,-26.45787,34,34,0,1,11,68,0
28649,0,NA,3,0,3.520833,0,-77.5327,79,79,0,1,52,113,0
28650,0,NA,1,0,0,0,0,178,178,0,0,133,243,0
28651,0,NA,1,0,0,0,0,16,16,0,0,123,652,0
28652,0,NA,1,0,0,0,0,77,77,0,0,70,297,0
28653,0,NA,1,0,0,0,0,20,20,0,0,14,15,0
28654,0,NA,7,0,1.847222,0,-59.42116,61,61,0,1,31,55,0
28655,1,1,2,0,14.125,0,-2.85625,9,9,0,1,16,61,0
28656,0,NA,1,0,0,0,0,187,187,0,0,31,343,0
28657,0,NA,1,0,0,0,0,185,185,0,0,158,698,0
28658,0,NA,1,0,0,0,0,3,3,0,0,37,186,0
28659,0,NA,8,0,21.28572,0,14.00461,4,4,0,1,58,328,0
28660,0,NA,1,0,0,0,0,38,38,0,0,135,336,0
28661,0,NA,1,0,0,0,0,4,4,0,0,30,494,0
28662,0,NA,4,0,7.361111,0,4.191029,1,1,0,1,169,654,0
28663,0,NA,1,0,0,0,0,25,25,0,0,28,171,0
28664,0,NA,1,0,0,0,0,65,65,0,0,154,331,0
28665,0,NA,1,0,0,0,0,75,75,0,0,163,1394,0
28666,0,NA,1,0,0,0,0,1,1,0,0,157,953,0
28667,0,NA,2,0,1.5,0,-38.24492,38,38,0,1,33,159,0
28668,0,NA,7,0,9.680555,0,7.386498,0,0,0,1,110,634,0
28669,0,NA,1,0,0,0,0,96,96,0,0,167,2020,0
28670,0,NA,1,0,0,0,0,59,59,0,0,160,2619,0
28671,0,NA,2,0,61.08333,0,28.75872,1,1,0,1,162,915,0
28672,0,NA,1,0,0,0,0,65,65,0,0,167,815,0
28673,0,NA,1,0,0,0,0,42,42,0,0,76,492,0
28674,0,NA,2,0,0.0416667,0,-96.51189,96,96,0,1,1,17,0
28675,0,NA,1,0,0,0,0,6,6,0,0,10,42,0
28676,0,NA,1,0,0,0,0,181,181,0,0,126,582,0
28677,0,NA,2,0,25.04167,0,-52.40617,64,64,0,1,99,1055,0
28678,0,NA,2,0,0.5833333,0,-84.28161,84,84,0,1,98,214,0
28679,0,NA,3,0,36.5625,0,-49.32779,73,73,0,1,116,245,0
28680,0,NA,1,0,0,0,0,1,1,0,0,16,60,0
28681,0,NA,1,0,0,0,0,123,123,0,0,175,2269,0
28682,0,NA,1,0,0,0,0,97,97,0,0,136,1054,0
28683,0,NA,1,0,0,0,0,134,134,0,0,147,1282,0
28684,0,NA,1,0,0,0,0,27,27,0,0,19,67,0
28685,0,NA,1,0,0,0,0,35,35,0,0,106,693,0
28686,0,NA,1,0,0,0,0,139,139,0,0,156,5279,0
28687,0,NA,1,0,0,0,0,111,111,0,0,143,989,0
28688,0,NA,1,0,0,0,0,15,15,0,0,174,1043,0
28689,0,NA,2,0,12.04167,0,-66.79249,72,72,0,1,64,216,0
28690,0,NA,1,0,0,0,0,44,44,0,0,64,368,0
28691,0,NA,1,0,0,0,0,102,102,0,0,163,728,0
28692,0,NA,1,0,0,0,0,21,21,0,0,177,301,0
28693,0,NA,1,0,0,0,0,12,12,0,0,146,2296,0
28694,0,NA,2,0,13.16667,0,-151.435,158,158,0,1,72,1298,0
28695,0,NA,5,0,7.770833,0,-0.4579958,6,6,0,1,178,2013,0
28696,0,NA,1,0,0,0,0,39,39,0,0,125,624,0
28697,0,NA,1,0,0,0,0,3,3,0,0,69,229,0
28698,0,NA,2,0,36.91667,0,-116.6378,135,135,0,1,168,1755,0
28699,0,NA,2,0,4.916667,0,-104.6328,107,107,0,1,146,24,0
28700,0,NA,1,0,0,0,0,20,20,0,0,39,418,0
28701,0,NA,1,0,0,0,0,4,4,0,0,12,78,0
28702,0,NA,1,0,0,0,0,25,25,0,0,0,3048,0
28703,0,NA,1,0,0,0,0,71,71,0,0,100,738,0
28704,0,NA,1,0,0,0,0,34,34,0,0,35,386,0
28705,1,1,3,0,0.8541667,0,-128.6708,129,129,0,1,150,1254,0
28706,0,NA,4,0,20.95833,0,2.508842,13,13,0,1,26,217,0
28707,0,NA,1,0,0,0,0,60,60,0,0,61,122,0
28708,0,NA,1,0,0,0,0,183,183,0,0,36,112,0
28709,0,NA,1,0,0,0,0,147,147,0,0,167,970,0
28710,0,NA,2,0,4.958333,0,-75.01719,77,77,0,1,177,5205,0
28711,0,NA,1,0,0,0,0,3,3,0,0,16,86,0
28712,0,NA,3,0,0.1666667,0,-42.90973,43,43,0,1,158,675,0
28713,0,NA,1,0,0,0,0,51,51,0,0,112,349,0
28714,0,NA,1,0,0,0,0,73,73,0,0,69,766,0
28715,1,1,4,0,9.319445,0,-102.159,109,109,0,1,29,107,0
28716,0,NA,1,0,0,0,0,2,2,0,0,73,145,0
28717,1,1,0,0,0,0,0,0,0,0,0,8,48,0
28718,0,NA,1,0,0,0,0,175,175,0,0,153,1219,0
28719,0,NA,1,0,0,0,0,157,157,0,0,163,878,0
28720,0,NA,7,0,15.31944,0,2.028165,11,11,0,1,173,376,0
28721,0,NA,1,0,0,0,0,106,106,0,0,46,173,0
28722,0,NA,1,0,0,0,0,69,69,0,0,170,715,0
28723,0,NA,1,0,0,0,0,38,38,0,0,40,171,0
28724,1,1,1,0,0,0,0,31,31,0,0,23,31,0
28725,0,NA,1,0,0,0,0,166,166,0,0,0,446,0
28726,0,NA,1,0,0,0,0,93,93,0,0,77,169,0
28727,0,NA,1,0,0,0,0,169,169,0,0,177,3035,0
28728,0,NA,1,0,0,0,0,1,1,0,0,2,61,0
28729,0,NA,1,0,0,0,0,21,21,0,0,7,36,0
28730,0,NA,1,0,0,0,0,48,48,0,0,29,290,0
28731,0,NA,1,0,0,0,0,27,27,0,0,51,129,0
28732,0,NA,1,0,0,0,0,66,66,0,0,40,354,0
28733,0,NA,2,0,40.08333,0,-35.02204,55,55,0,1,189,477,0
28734,0,NA,1,0,0,0,0,4,4,0,0,89,232,0
28735,0,NA,3,0,16.5625,0,-96.8706,107,107,0,1,76,234,0
28736,0,NA,1,0,0,0,0,28,28,0,0,1,36,0
28737,0,NA,1,0,0,0,0,11,11,0,0,180,296,0
28738,0,NA,1,0,0,0,0,7,7,0,0,-1,400,0
28739,0,NA,2,0,34.625,0,-24.34001,41,41,0,1,176,1343,0
28740,0,NA,1,0,0,0,0,57,57,0,0,159,740,0
28741,0,NA,2,0,0.0833333,0,-64.9639,65,65,0,1,20,83,0
28742,0,NA,1,0,0,0,0,1,1,0,0,26,121,0
28743,0,NA,1,0,0,0,0,118,118,0,0,68,224,0
28744,0,NA,4,0,19.48611,0,13.98055,0,0,0,1,9,175,0
28745,0,NA,3,0,13.39583,0,-53.28605,62,62,0,1,81,759,0
28746,0,NA,1,0,0,0,0,30,30,0,0,43,544,0
28747,0,NA,1,0,0,0,0,31,31,0,0,35,384,0
28748,0,NA,1,0,0,0,0,48,48,0,0,59,254,0
28749,0,NA,1,0,0,0,0,6,6,0,0,26,120,0
28750,0,NA,1,0,0,0,0,66,66,0,0,77,124,0
28751,0,NA,1,0,0,0,0,40,40,0,0,172,1649,0
28752,0,NA,2,0,1.791667,0,0.834975,0,0,0,1,126,249,0
28753,0,NA,1,0,0,0,0,30,30,0,0,28,662,0
28754,0,NA,3,0,32.60417,0,15.85812,5,5,0,1,174,1823,0
28755,0,NA,1,0,0,0,0,32,32,0,0,20,90,0
28756,0,NA,1,0,0,0,0,107,107,0,0,66,133,0
28757,0,NA,1,0,0,0,0,20,20,0,0,7,38,0
28758,0,NA,1,0,0,0,0,19,19,0,0,17,113,0
28759,0,NA,2,0,24.08333,0,-53.49408,65,65,0,1,124,1046,0
28760,0,NA,1,0,0,0,0,58,58,0,0,13,112,0
28761,0,NA,1,0,0,0,0,84,84,0,0,165,944,0
28762,0,NA,1,0,0,0,0,52,52,0,0,137,459,0
28763,1,1,1,0,0,0,0,17,17,0,0,14,80,0
28764,0,NA,1,0,0,0,0,1,1,0,0,3,10,0
28765,0,NA,5,0,29.63542,0,-5.447258,29,29,0,1,168,831,0
28766,0,NA,2,0,165.8333,0,74.8673,8,8,0,1,143,750,0
28767,0,NA,1,0,0,0,0,59,59,0,0,158,2127,0
28768,0,NA,4,0,1.208333,0,-32.37563,33,33,0,1,0,14657,0
28769,0,NA,1,0,0,0,0,139,139,0,0,68,399,0
28770,0,NA,1,0,0,0,0,16,16,0,0,12,97,0
28771,0,NA,3,0,0.125,0,-143.9434,144,144,0,1,44,243,0
28772,0,NA,1,0,0,0,0,6,6,0,0,40,146,0
28773,0,NA,1,0,0,0,0,23,23,0,0,41,207,0
28774,0,NA,1,0,0,0,0,5,5,0,0,24,70,0
28775,0,NA,1,0,0,0,0,170,170,0,0,113,587,0
28776,0,NA,1,0,0,0,0,59,59,0,0,154,289,0
28777,0,NA,5,0,14.25,0,-109.9113,121,121,0,1,178,1025,0
28778,0,NA,1,0,0,0,0,5,5,0,0,129,1379,0
28779,0,NA,1,0,0,0,0,129,129,0,0,88,803,0
28780,0,NA,1,0,0,0,0,145,145,0,0,106,1524,0
28781,0,NA,4,0,12.66667,0,-62.93993,72,72,0,1,66,215,0
28782,0,NA,1,0,0,0,0,25,25,0,0,21,59,0
28783,0,NA,1,0,0,0,0,3,3,0,0,113,297,0
28784,0,NA,1,0,0,0,0,118,118,0,0,180,369,0
28785,0,NA,1,0,0,0,0,76,76,0,0,146,375,0
28786,0,NA,1,0,0,0,0,50,50,0,0,45,86,0
28787,0,NA,3,0,11.4375,0,-12.38683,20,20,0,1,75,418,0
28788,0,NA,1,0,0,0,0,180,180,0,0,179,1709,0
28789,0,NA,1,0,0,0,0,145,145,0,0,47,751,0
28790,0,NA,1,0,0,0,0,42,42,0,0,156,823,0
28791,0,NA,1,0,0,0,0,64,64,0,0,86,292,0
28792,0,NA,1,0,0,0,0,18,18,0,0,77,273,0
28793,0,NA,1,0,0,0,0,114,114,0,0,168,1290,0
28794,0,NA,1,0,0,0,0,166,166,0,0,165,1412,0
28795,0,NA,2,0,10,0,-64.21424,69,69,0,1,67,187,0
28796,0,NA,3,0,90.0625,0,55.80893,4,4,0,1,48,112,0
28797,0,NA,1,0,0,0,0,2,2,0,0,28,62,0
28798,0,NA,1,0,0,0,0,48,48,0,0,3,4285,0
28799,0,NA,1,0,0,0,0,176,176,0,0,161,1494,0
28800,0,NA,1,0,0,0,0,54,54,0,0,56,160,0
28801,0,NA,3,0,20.97917,0,-84.6189,98,98,0,1,173,1325,0
28802,0,NA,2,0,0.0416667,0,-21.31155,21,21,0,1,70,236,0
28803,0,NA,1,0,0,0,0,25,25,0,0,173,577,0
28804,0,NA,1,0,0,0,0,62,62,0,0,151,277,0
28805,0,NA,2,0,0.0416667,0,-184.7826,184,184,0,1,64,416,0
28806,0,NA,2,0,0.0833333,0,-136.0355,136,136,0,1,63,118,0
28807,0,NA,2,0,6,0,-42.60324,45,45,0,1,158,712,0
28808,1,1,2,0,12.16667,0,2.611342,3,3,0,1,17,58,0
28809,0,NA,1,0,0,0,0,15,15,0,0,54,203,0
28810,0,NA,6,0,15.51667,0,-89.32699,102,102,0,1,0,300,0
