isbuyer,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
0,1,0.0,0.0,0.0,0.0,64,64,0,0,23,132,0
0,2,0.0,0.041666699999999994,0.0,-3.102996,3,3,0,1,60,453,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,65,205,0
1,3,0.0,1.770833,0.0,-9.572744,10,10,0,1,50,116,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,19,78,0
0,1,0.0,0.0,0.0,0.0,68,68,0,0,62,268,0
0,1,0.0,0.0,0.0,0.0,58,58,0,0,177,1744,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,112,165,0
0,1,0.0,0.0,0.0,0.0,149,149,0,0,175,655,0
1,3,0.0,40.0,0.0,-8.453366,35,35,0,1,43,181,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,87,105,0
0,1,0.0,0.0,0.0,0.0,77,77,0,0,164,652,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,11,164,0
0,1,0.0,0.0,0.0,0.0,49,49,0,0,122,241,0
0,1,0.0,0.0,0.0,0.0,90,90,0,0,18,262,0
0,1,0.0,0.0,0.0,0.0,124,124,0,0,112,261,0
0,1,0.0,0.0,0.0,0.0,152,152,0,0,49,97,0
0,2,0.0,0.041666699999999994,0.0,-19.25516,19,19,0,1,79,104,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,8,20,0
0,1,0.0,0.0,0.0,0.0,117,117,0,0,88,288,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,23,70,0
0,1,0.0,0.0,0.0,0.0,69,69,0,0,17,105,0
0,11,0.0,2.5916669999999997,0.0,-4.677226999999999,7,7,0,1,69,223,0
0,1,0.0,0.0,0.0,0.0,64,64,0,0,165,1051,0
0,1,0.0,0.0,0.0,0.0,70,70,0,0,161,1345,0
0,1,0.0,0.0,0.0,0.0,64,64,0,0,82,443,0
0,2,0.0,36.45833,0.0,-54.310230000000004,72,72,0,1,28,115,0
0,1,0.0,0.0,0.0,0.0,128,128,0,0,180,3672,0
0,2,0.0,0.041666699999999994,0.0,-41.26911,41,41,0,1,152,1000,0
0,1,0.0,0.0,0.0,0.0,30,30,0,0,30,100,0
0,1,0.0,0.0,0.0,0.0,32,32,0,0,182,290,0
0,1,0.0,0.0,0.0,0.0,158,158,0,0,165,388,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,19,42,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,19,65,0
0,1,0.0,0.0,0.0,0.0,53,53,0,0,75,118,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,13,144,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,146,499,0
1,2,0.0,0.041666699999999994,0.0,-0.035554199999999994,0,0,0,1,6,169,0
0,1,0.0,0.0,0.0,0.0,96,96,0,0,97,339,0
0,1,0.0,0.0,0.0,0.0,55,55,0,0,68,1548,0
0,1,0.0,0.0,0.0,0.0,109,109,0,0,153,872,0
1,13,0.0,8.916667,0.0,-47.73905,55,55,0,1,172,3142,0
0,3,0.0,47.5625,0.0,20.96163,10,10,0,1,33,204,0
0,1,0.0,0.0,0.0,0.0,43,43,0,0,170,534,0
0,2,0.0,36.91667,0.0,-52.62345,71,71,0,1,73,463,0
0,1,0.0,0.0,0.0,0.0,20,20,0,0,170,1307,0
0,2,0.0,0.041666699999999994,0.0,-70.79538000000001,70,70,0,1,181,704,0
0,1,0.0,0.0,0.0,0.0,174,174,0,0,87,437,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,7,44,0
0,1,0.0,0.0,0.0,0.0,62,62,0,0,17,50,0
0,2,0.0,89.91666,0.0,11.97058,32,32,0,1,124,260,0
0,1,0.0,0.0,0.0,0.0,28,28,0,0,162,493,0
1,25,96.83334,4.751736,33.35153,-0.4201375,4,4,1,1,11,201,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,64,170,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,50,146,0
0,1,0.0,0.0,0.0,0.0,16,16,0,0,19,140,1
0,2,0.0,0.125,0.0,-32.908809999999995,32,32,0,1,74,1496,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,115,251,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,7,43,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,78,214,0
0,2,0.0,7.8333330000000005,0.0,-2.738542,6,6,0,1,165,7378,0
0,1,0.0,0.0,0.0,0.0,84,84,0,0,9,39,0
0,1,0.0,0.0,0.0,0.0,129,129,0,0,26,196,0
0,7,0.0,15.854170000000002,0.0,-57.4227,71,71,0,1,74,337,0
0,2,0.0,25.25,0.0,-30.34597,42,42,0,1,82,768,0
0,1,0.0,0.0,0.0,0.0,10,10,0,0,8,260,0
0,7,0.0,0.26388890000000004,0.0,-0.33141370000000003,0,0,0,1,1,46,0
0,1,0.0,0.0,0.0,0.0,94,94,0,0,9,34,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,27,105,0
0,1,0.0,0.0,0.0,0.0,96,96,0,0,115,512,0
0,1,0.0,0.0,0.0,0.0,12,12,0,0,24,52,0
0,1,0.0,0.0,0.0,0.0,8,8,0,0,4,48,0
0,1,0.0,0.0,0.0,0.0,82,82,0,0,10,21,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,159,1038,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,12,68,0
0,3,0.0,8.3125,0.0,-154.6075,160,160,0,1,62,533,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,62,319,0
0,1,0.0,0.0,0.0,0.0,154,154,0,0,107,300,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,137,242,0
0,1,0.0,0.0,0.0,0.0,174,174,0,0,73,399,0
1,3,0.0,55.395830000000004,0.0,6.799467999999999,30,30,0,1,92,494,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,80,1003,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,30,89,0
0,1,0.0,0.0,0.0,0.0,164,164,0,0,77,245,0
0,1,0.0,0.0,0.0,0.0,23,23,0,0,-1,4,0
1,5,0.0,1.96875,0.0,-0.4413083,2,2,0,1,97,147,0
0,1,0.0,0.0,0.0,0.0,89,89,0,0,174,2155,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,48,324,0
0,1,0.0,0.0,0.0,0.0,105,105,0,0,127,552,0
0,7,0.0,10.25694,0.0,7.070962,1,1,0,1,80,275,0
0,3,0.0,73.47916,0.0,48.63991,0,0,0,1,147,481,0
0,1,0.0,0.0,0.0,0.0,146,146,0,0,71,462,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,126,404,0
0,2,0.0,5.1666669999999995,0.0,1.8695709999999999,0,0,0,1,3,28,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,192,2036,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,60,149,0
0,1,0.0,0.0,0.0,0.0,22,22,0,0,6,28,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,136,536,0
0,1,0.0,0.0,0.0,0.0,62,62,0,0,53,173,0
0,5,0.0,30.11458,0.0,-31.52693,55,55,0,1,152,548,0
0,1,0.0,0.0,0.0,0.0,55,55,0,0,48,119,0
0,1,0.0,0.0,0.0,0.0,94,94,0,0,59,194,0
1,13,0.0,15.322920000000002,0.0,11.84549,2,2,0,1,27,203,0
0,1,0.0,0.0,0.0,0.0,142,142,0,0,172,2889,0
0,1,0.0,0.0,0.0,0.0,84,84,0,0,147,586,0
0,1,0.0,0.0,0.0,0.0,108,108,0,0,149,1018,0
0,2,0.0,66.25,0.0,16.99742,16,16,0,1,15,48,0
0,1,0.0,0.0,0.0,0.0,182,182,0,0,173,4728,0
0,1,0.0,0.0,0.0,0.0,131,131,0,0,-1,597,0
0,1,0.0,0.0,0.0,0.0,70,70,0,0,48,227,0
1,11,0.0,16.20833,0.0,13.666889999999999,1,1,0,1,134,2379,0
0,1,0.0,0.0,0.0,0.0,116,116,0,0,37,206,0
0,1,0.0,0.0,0.0,0.0,158,158,0,0,29,349,0
0,1,0.0,0.0,0.0,0.0,116,116,0,0,93,135,0
0,5,0.0,29.16667,0.0,16.19572,7,7,0,1,90,773,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,3,14,0
0,1,0.0,0.0,0.0,0.0,88,88,0,0,177,1077,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,91,495,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,57,205,0
0,1,0.0,0.0,0.0,0.0,147,147,0,0,187,754,0
0,1,0.0,0.0,0.0,0.0,112,112,0,0,40,183,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,54,58,0
0,1,0.0,0.0,0.0,0.0,123,123,0,0,49,242,0
0,1,0.0,0.0,0.0,0.0,132,132,0,0,170,2244,0
0,1,0.0,0.0,0.0,0.0,28,28,0,0,185,4357,0
0,1,0.0,0.0,0.0,0.0,56,56,0,0,90,848,0
0,2,0.0,0.041666699999999994,0.0,-134.8424,134,134,0,1,44,316,0
0,1,0.0,0.0,0.0,0.0,51,51,0,0,122,294,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,10,61,0
0,1,0.0,0.0,0.0,0.0,118,118,0,0,158,895,0
0,1,0.0,0.0,0.0,0.0,33,33,0,0,23,108,0
0,2,0.0,0.041666699999999994,0.0,-54.826240000000006,54,54,0,1,171,872,0
0,1,0.0,0.0,0.0,0.0,175,175,0,0,31,112,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,45,179,0
0,1,0.0,0.0,0.0,0.0,186,186,0,0,182,1201,0
0,5,0.0,21.25,0.0,1.471492,15,15,0,1,35,242,0
0,1,0.0,0.0,0.0,0.0,12,12,0,0,40,53,0
0,1,0.0,0.0,0.0,0.0,16,16,0,0,137,2116,0
0,2,0.0,0.041666699999999994,0.0,-127.9773,127,127,0,1,186,1258,0
0,1,0.0,0.0,0.0,0.0,144,144,0,0,154,369,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,12,26,0
0,3,0.0,39.77083,0.0,4.6649769999999995,21,21,0,1,27,63,0
0,1,0.0,0.0,0.0,0.0,68,68,0,0,11,53,0
0,3,0.0,23.9375,0.0,-25.0005,40,40,0,1,50,128,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,121,219,0
0,1,0.0,0.0,0.0,0.0,146,146,0,0,150,275,0
0,1,0.0,0.0,0.0,0.0,115,115,0,0,76,266,0
0,1,0.0,0.0,0.0,0.0,74,74,0,0,172,3151,0
0,1,0.0,0.0,0.0,0.0,26,26,0,0,48,334,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,90,1671,0
0,2,0.0,6.0833330000000005,0.0,2.7266790000000003,0,0,0,1,4,34,0
0,2,0.0,7.0,0.0,-48.554970000000004,52,52,0,1,25,40,0
0,1,0.0,0.0,0.0,0.0,36,36,0,0,122,163,0
0,1,0.0,0.0,0.0,0.0,109,109,0,0,47,369,0
0,1,0.0,0.0,0.0,0.0,31,31,0,0,132,1273,0
0,1,0.0,0.0,0.0,0.0,40,40,0,0,11,27,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,32,133,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,159,2320,0
0,1,0.0,0.0,0.0,0.0,104,104,0,0,29,105,0
0,1,0.0,0.0,0.0,0.0,36,36,0,0,64,189,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,89,511,0
0,3,0.0,3.6875,0.0,-73.12013,75,75,0,1,169,6596,0
0,1,0.0,0.0,0.0,0.0,113,113,0,0,41,207,0
0,1,0.0,0.0,0.0,0.0,70,70,0,0,82,11510,0
0,1,0.0,0.0,0.0,0.0,69,69,0,0,101,369,0
0,2,0.0,5.0416669999999995,0.0,-26.294559999999997,28,28,0,1,168,940,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,58,148,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,71,232,0
0,1,0.0,0.0,0.0,0.0,20,20,0,0,22,4670,0
0,1,0.0,0.0,0.0,0.0,85,85,0,0,166,454,0
0,2,0.0,23.95833,0.0,-70.88824,82,82,0,1,167,1290,1
0,2,0.0,0.041666699999999994,0.0,-89.0471,89,89,0,1,189,394,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,10,36,0
0,2,0.0,0.2083333,0.0,-1.9252669999999998,2,2,0,1,37,85,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,3,24,0
0,6,0.0,2.2,0.0,-1.351933,3,3,0,1,4,49,1
0,2,0.0,15.0,0.0,-64.69738000000001,72,72,0,1,25,83,0
0,2,0.0,8.583333,0.0,-98.94515,103,103,0,1,156,334,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,4,44,0
0,2,0.0,106.125,0.0,18.055870000000002,35,35,0,1,105,1304,0
1,5,0.0,19.27083,0.0,-61.54285,76,76,0,1,87,565,0
0,1,0.0,0.0,0.0,0.0,127,127,0,0,97,331,0
0,1,0.0,0.0,0.0,0.0,40,40,0,0,61,11,0
0,1,0.0,0.0,0.0,0.0,8,8,0,0,122,218,0
0,1,0.0,0.0,0.0,0.0,39,39,0,0,93,1919,0
0,1,0.0,0.0,0.0,0.0,111,111,0,0,166,5884,0
0,1,0.0,0.0,0.0,0.0,23,23,0,0,53,200,0
0,1,0.0,0.0,0.0,0.0,143,143,0,0,3,16,0
0,3,0.0,2.229167,0.0,-13.30481,14,14,0,1,8,25,0
0,1,0.0,0.0,0.0,0.0,152,152,0,0,114,733,0
0,2,0.0,0.1666667,0.0,-78.90427,78,78,0,1,178,721,0
0,3,0.0,17.5,0.0,-17.85855,29,29,0,1,43,267,0
0,1,0.0,0.0,0.0,0.0,155,155,0,0,27,225,0
0,1,0.0,0.0,0.0,0.0,155,155,0,0,179,1763,0
0,1,0.0,0.0,0.0,0.0,22,22,0,0,165,4740,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,-1,515,0
0,1,0.0,0.0,0.0,0.0,49,49,0,0,7,51,0
0,1,0.0,0.0,0.0,0.0,57,57,0,0,100,1567,0
0,2,0.0,20.70833,0.0,-22.83867,33,33,0,1,164,3630,0
0,1,0.0,0.0,0.0,0.0,98,98,0,0,173,573,0
0,1,0.0,0.0,0.0,0.0,126,126,0,0,2,17,0
0,1,0.0,0.0,0.0,0.0,25,25,0,0,93,306,0
0,1,0.0,0.0,0.0,0.0,142,142,0,0,94,358,0
0,2,0.0,0.2083333,0.0,-53.06879,53,53,0,1,73,105,0
0,1,0.0,0.0,0.0,0.0,62,62,0,0,41,199,0
0,2,0.0,0.041666699999999994,0.0,-15.949229999999998,15,15,0,1,4,27,0
0,3,0.0,5.2083330000000005,0.0,-51.065540000000006,54,54,0,1,45,150,0
0,2,0.0,79.95834,0.0,-62.88081,102,102,0,1,74,310,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,29,130,0
0,1,0.0,0.0,0.0,0.0,180,180,0,0,163,1480,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,1,643,0
0,1,0.0,0.0,0.0,0.0,76,76,0,0,57,207,0
0,1,0.0,0.0,0.0,0.0,132,132,0,0,153,416,0
0,3,0.0,2.5,0.0,-21.455,23,23,0,1,43,83,0
0,1,0.0,0.0,0.0,0.0,156,156,0,0,78,273,0
0,2,0.0,20.0,0.0,-1.182708,11,11,0,1,119,1345,0
0,2,0.0,0.041666699999999994,0.0,-41.78066,41,41,0,1,21,171,0
0,2,0.0,14.833329999999998,0.0,2.384617,5,5,0,1,16,120,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,8,55,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,133,5423,0
0,2,0.0,46.5,0.0,21.62268,1,1,0,1,33,619,0
0,1,0.0,0.0,0.0,0.0,120,120,0,0,31,113,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,30,70,0
0,1,0.0,0.0,0.0,0.0,102,102,0,0,26,308,0
0,1,0.0,0.0,0.0,0.0,35,35,0,0,162,400,0
0,2,0.0,7.5416669999999995,0.0,2.859121,0,0,0,1,19,67,0
0,1,0.0,0.0,0.0,0.0,78,78,0,0,78,3751,0
0,1,0.0,0.0,0.0,0.0,27,27,0,0,72,184,0
0,1,0.0,0.0,0.0,0.0,29,29,0,0,29,45,0
0,1,0.0,0.0,0.0,0.0,71,71,0,0,43,85,0
0,1,0.0,0.0,0.0,0.0,43,43,0,0,173,1386,0
1,4,0.0,15.152779999999998,0.0,-48.37338,59,59,0,1,116,279,0
0,1,0.0,0.0,0.0,0.0,153,153,0,0,45,108,0
0,1,0.0,0.0,0.0,0.0,43,43,0,0,59,118,0
0,1,0.0,0.0,0.0,0.0,92,92,0,0,170,439,0
0,1,0.0,0.0,0.0,0.0,80,80,0,0,57,183,0
0,1,0.0,0.0,0.0,0.0,156,156,0,0,173,839,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,120,1285,0
0,10,0.0,12.4537,0.0,-9.880475,21,21,0,1,148,1141,0
0,1,0.0,0.0,0.0,0.0,164,164,0,0,182,617,0
0,1,0.0,0.0,0.0,0.0,49,49,0,0,124,197,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,15,51,0
0,2,0.0,36.0,0.0,-8.976666,26,26,0,1,37,148,0
0,2,0.0,0.25,0.0,-80.79884,80,80,0,1,159,913,0
0,1,0.0,0.0,0.0,0.0,132,132,0,0,157,3704,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,41,313,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,24,298,0
0,4,0.0,10.34722,0.0,-2.2079169999999997,9,9,0,1,22,160,0
0,5,0.0,33.35417,0.0,18.784370000000003,7,7,0,1,23,895,0
0,1,0.0,0.0,0.0,0.0,32,32,0,0,2,31,0
0,1,0.0,0.0,0.0,0.0,16,16,0,0,97,1260,0
0,2,0.0,32.875,0.0,-68.51559,84,84,0,1,51,139,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,161,825,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,3,11,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,23,73,0
0,1,0.0,0.0,0.0,0.0,75,75,0,0,163,230,0
0,1,0.0,0.0,0.0,0.0,37,37,0,0,93,235,0
0,1,0.0,0.0,0.0,0.0,50,50,0,0,106,218,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,85,317,0
0,2,0.0,0.041666699999999994,0.0,-31.878970000000002,31,31,0,1,9,107,0
0,8,0.0,11.69048,0.0,-1.7759040000000001,12,12,0,1,158,2697,0
0,1,0.0,0.0,0.0,0.0,92,92,0,0,172,1479,0
0,4,0.0,20.76389,0.0,13.69123,1,1,0,1,161,707,0
0,1,0.0,0.0,0.0,0.0,25,25,0,0,32,35,0
0,3,0.0,25.58333,0.0,14.39365,2,2,0,1,170,1186,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,6,27,0
0,1,0.0,0.0,0.0,0.0,120,120,0,0,95,1206,0
0,1,0.0,0.0,0.0,0.0,56,56,0,0,98,1587,0
0,1,0.0,0.0,0.0,0.0,41,41,0,0,96,198,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,33,148,0
0,2,0.0,2.416667,0.0,-30.30035,31,31,0,1,26,96,0
0,1,0.0,0.0,0.0,0.0,172,172,0,0,151,195,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,22,60,0
0,1,0.0,0.0,0.0,0.0,119,119,0,0,172,8790,0
0,3,0.0,2.375,0.0,1.3806120000000002,0,0,0,1,-1,14,0
0,1,0.0,0.0,0.0,0.0,50,50,0,0,16,185,0
0,2,0.0,55.958330000000004,0.0,8.934225,19,19,0,1,184,2458,0
0,1,0.0,0.0,0.0,0.0,116,116,0,0,157,419,0
0,1,0.0,0.0,0.0,0.0,53,53,0,0,25,137,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,2,15,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,-1,1,0
0,2,0.0,0.041666699999999994,0.0,-147.618,147,147,0,1,64,433,0
0,6,0.0,7.7916669999999995,0.0,-35.60729,42,42,0,1,19,145,0
0,1,0.0,0.0,0.0,0.0,151,151,0,0,155,1095,0
0,1,0.0,0.0,0.0,0.0,44,44,0,0,184,598,0
0,2,0.0,0.041666699999999994,0.0,-49.37729,49,49,0,1,30,102,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,6,82,0
0,2,0.0,54.5,0.0,-25.32548,52,52,0,1,125,480,0
0,2,0.0,0.125,0.0,-18.836389999999998,18,18,0,1,48,92,0
0,1,0.0,0.0,0.0,0.0,93,93,0,0,78,2678,0
0,1,0.0,0.0,0.0,0.0,44,44,0,0,37,82,0
0,1,0.0,0.0,0.0,0.0,29,29,0,0,15,56,0
0,3,0.0,58.479169999999996,0.0,19.22361,19,19,0,1,170,4579,0
0,1,0.0,0.0,0.0,0.0,33,33,0,0,188,565,0
0,1,0.0,0.0,0.0,0.0,63,63,0,0,132,399,0
0,1,0.0,0.0,0.0,0.0,69,69,0,0,0,927,0
0,1,0.0,0.0,0.0,0.0,103,103,0,0,175,728,0
0,1,0.0,0.0,0.0,0.0,28,28,0,0,29,192,0
0,1,0.0,0.0,0.0,0.0,32,32,0,0,33,95,0
0,1,0.0,0.0,0.0,0.0,72,72,0,0,34,109,0
0,1,0.0,0.0,0.0,0.0,97,97,0,0,136,556,0
0,5,0.0,5.3854169999999995,0.0,2.087571,2,2,0,1,33,121,0
0,3,0.0,27.5625,0.0,-0.6391084,19,19,0,1,103,296,0
0,1,0.0,0.0,0.0,0.0,25,25,0,0,26,92,0
0,3,0.0,52.08333,0.0,-33.19854,67,67,0,1,98,460,0
0,1,0.0,0.0,0.0,0.0,84,84,0,0,52,229,0
0,1,0.0,0.0,0.0,0.0,22,22,0,0,19,98,0
0,1,0.0,0.0,0.0,0.0,184,184,0,0,157,1487,0
0,2,0.0,7.0416669999999995,0.0,-113.2368,116,116,0,1,114,313,0
0,2,0.0,22.75,0.0,-42.640859999999996,54,54,0,1,58,370,0
0,3,0.0,54.4375,0.0,35.25521,1,1,0,1,16,173,0
0,1,0.0,0.0,0.0,0.0,73,73,0,0,172,7560,0
0,1,0.0,0.0,0.0,0.0,176,176,0,0,0,1514,0
0,1,0.0,0.0,0.0,0.0,170,170,0,0,153,2377,0
0,5,0.0,21.61458,0.0,-66.73283,84,84,0,1,109,713,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,35,104,0
0,4,0.0,6.972222,0.0,-49.83419,55,55,0,1,19,155,0
0,1,0.0,0.0,0.0,0.0,137,137,0,0,172,1785,0
0,1,0.0,0.0,0.0,0.0,12,12,0,0,26,114,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,2,23,0
0,2,0.0,8.166667,0.0,-15.687520000000001,19,19,0,1,97,286,0
0,1,0.0,0.0,0.0,0.0,71,71,0,0,53,264,0
0,1,0.0,0.0,0.0,0.0,72,72,0,0,21,45,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,184,1246,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,135,985,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,11,49,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,176,321,0
0,1,0.0,0.0,0.0,0.0,111,111,0,0,29,169,0
0,1,0.0,0.0,0.0,0.0,183,183,0,0,59,275,0
0,3,0.0,32.375,0.0,-48.51104,70,70,0,1,77,653,0
0,1,0.0,0.0,0.0,0.0,82,82,0,0,138,325,0
0,2,0.0,2.75,0.0,-37.06844,38,38,0,1,39,130,0
0,1,0.0,0.0,0.0,0.0,12,12,0,0,12,47,0
0,1,0.0,0.0,0.0,0.0,110,110,0,0,153,367,0
1,1,0.0,0.0,0.0,0.0,14,14,0,0,30,61,0
0,3,0.0,2.875,0.0,-112.337,114,114,0,1,47,98,0
0,1,0.0,0.0,0.0,0.0,105,105,0,0,0,1808,0
0,1,0.0,0.0,0.0,0.0,16,16,0,0,10,40,0
0,1,0.0,0.0,0.0,0.0,63,63,0,0,19,38,0
0,2,0.0,28.70833,0.0,-51.92467,66,66,0,1,40,91,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,137,596,0
0,1,0.0,0.0,0.0,0.0,136,136,0,0,185,1270,0
0,1,0.0,0.0,0.0,0.0,141,141,0,0,183,602,0
0,1,0.0,0.0,0.0,0.0,29,29,0,0,2,178,0
0,1,0.0,0.0,0.0,0.0,72,72,0,0,1,17,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,132,311,0
0,1,0.0,0.0,0.0,0.0,154,154,0,0,171,909,0
0,1,0.0,0.0,0.0,0.0,167,167,0,0,0,735,0
0,1,0.0,0.0,0.0,0.0,144,144,0,0,124,370,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,0,578,0
0,2,0.0,0.125,0.0,-104.554,104,104,0,1,75,495,0
1,4,0.0,1.597222,0.0,0.8661708,0,0,0,1,13,52,0
0,1,0.0,0.0,0.0,0.0,104,104,0,0,147,285,0
0,1,0.0,0.0,0.0,0.0,65,65,0,0,60,250,0
0,1,0.0,0.0,0.0,0.0,148,148,0,0,119,510,0
0,1,0.0,0.0,0.0,0.0,81,81,0,0,100,131,0
0,1,0.0,0.0,0.0,0.0,174,174,0,0,92,773,0
0,3,0.0,80.35416,0.0,51.09039,2,2,0,1,76,328,0
0,8,0.0,17.02976,0.0,-32.19342,47,47,0,1,107,664,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,182,603,0
0,1,0.0,0.0,0.0,0.0,170,170,0,0,72,359,0
0,2,0.0,0.08333330000000001,0.0,-99.88271,99,99,0,1,117,493,0
0,1,0.0,0.0,0.0,0.0,169,169,0,0,4,86,0
0,6,0.0,3.55,0.0,-13.32271,16,16,0,1,71,261,0
1,5,7.9583330000000005,21.1875,-17.10068,-4.12985,21,21,1,1,81,215,0
0,1,0.0,0.0,0.0,0.0,8,8,0,0,57,140,0
0,2,0.0,56.708330000000004,0.0,12.5375,15,15,0,1,125,225,0
0,2,0.0,34.08333,0.0,-115.5531,132,132,0,1,183,392,0
0,1,0.0,0.0,0.0,0.0,36,36,0,0,104,868,0
0,1,0.0,0.0,0.0,0.0,56,56,0,0,14,39,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,65,94,0
0,1,0.0,0.0,0.0,0.0,58,58,0,0,16,28,0
1,14,0.0,7.493589999999999,0.0,-3.508321,10,10,0,1,171,1530,0
0,1,0.0,0.0,0.0,0.0,124,124,0,0,57,355,0
0,1,0.0,0.0,0.0,0.0,33,33,0,0,30,55,0
0,1,0.0,0.0,0.0,0.0,23,23,0,0,98,142,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,8,35,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,74,298,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,104,465,0
0,1,0.0,0.0,0.0,0.0,120,120,0,0,98,597,0
0,1,0.0,0.0,0.0,0.0,68,68,0,0,130,179,0
0,1,0.0,0.0,0.0,0.0,143,143,0,0,129,1181,0
0,1,0.0,0.0,0.0,0.0,40,40,0,0,1,6,0
0,1,0.0,0.0,0.0,0.0,182,182,0,0,155,1100,0
0,1,0.0,0.0,0.0,0.0,178,178,0,0,48,188,0
0,1,0.0,0.0,0.0,0.0,157,157,0,0,180,838,0
0,1,0.0,0.0,0.0,0.0,165,165,0,0,157,3350,0
0,1,0.0,0.0,0.0,0.0,96,96,0,0,89,616,0
0,1,0.0,0.0,0.0,0.0,151,151,0,0,171,1680,0
0,1,0.0,0.0,0.0,0.0,54,54,0,0,156,1347,0
0,2,0.0,12.875,0.0,-112.5829,119,119,0,1,154,2168,0
0,1,0.0,0.0,0.0,0.0,105,105,0,0,129,819,0
